"time","mass.s"
0.388,0.03970152852187959
0.39,0.05506776227084133
0.392,0.07032231967382291
0.394,0.08545604954999095
0.396,0.1004599177651415
0.398,0.1153250324269992
0.4,0.1300426311698793
0.402,0.1446040780770286
0.404,0.159000884932696
0.406,0.1732247189025106
0.408,0.1872673976038133
0.41,0.2011208740787057
0.412,0.2147772841529038
0.414,0.2282289260695162
0.416,0.2414682654824531
0.418,0.2544879206087913
0.42,0.2672807137765796
0.422,0.2798396411316347
0.424,0.2921578767915276
0.426,0.304228770655206
0.428,0.3160458865241438
0.43,0.3276029765404613
0.432,0.3388939760408501
0.434,0.3499130225570596
0.436,0.3606544706115464
0.438,0.3711128766840235
0.44,0.3812829809065843
0.442,0.3911597554528869
0.444,0.4007383857726899
0.446,0.4100142696887107
0.448,0.4189829929720017
0.45,0.4276403944097658
0.452,0.4359825232101347
0.454,0.4440056441060359
0.456,0.4517062264081236
0.458,0.459080991790036
0.46,0.4661268787390221
0.462,0.4728410375961872
0.464,0.4792208419914252
0.466,0.485263911203223
0.468,0.4909680863833535
0.47,0.4963314127345944
0.472,0.5013521798071515
0.474,0.5060289096975156
0.476,0.5103603495680625
0.478,0.5143454413521832
0.48,0.517983390833254
0.482,0.5212736194459527
0.484,0.5242157698030728
0.486,0.5268096873689875
0.488,0.5290554714603891
0.49,0.5309534349203311
0.492,0.5325041003459171
0.494,0.5337082023420154
0.496,0.5345667143348625
0.498,0.5350808197693174
0.5,0.5352518972077359
0.502,0.5350815475662526
0.504,0.5345715904036487
0.506,0.5337240506282701
0.508,0.5325411305395205
0.51,0.531025266120598
0.512,0.5291790870820299
0.514,0.5270054184588334
0.516,0.5245072593051343
0.518,0.5216878288717014
0.52,0.5185505278091063
0.522,0.5150989355271142
0.524,0.5113368048908018
0.526,0.5072680879634817
0.528,0.502896907323634
0.53,0.4982275450765962
0.532,0.4932644563017673
0.534,0.4880122709085529
0.536,0.4824757774655372
0.538,0.4766599031727859
0.54,0.4705697472864599
0.542,0.4642105569330811
0.544,0.4575877230811616
0.546,0.4507067613698458
0.548,0.4435733455596302
0.55,0.4361932764279534
0.552,0.4285724794827776
0.554,0.4207169959492612
0.556,0.4126330010859084
0.558,0.4043267810450578
0.56,0.3958047255458543
0.562,0.3870733302454306
0.564,0.3781391993730093
0.566,0.369009031299781
0.568,0.3596896066211509
0.57,0.3501878005606145
0.572,0.3405105710640293
0.574,0.3306649523095345
0.576,0.3206580418720301
0.578,0.3104970153059131
0.58,0.3001891076255264
0.582,0.2897416103070155
0.584,0.2791618633256753
0.586,0.2684572604931005
0.588,0.2576352364339947
0.59,0.246703261864397
0.592,0.235668839662753
0.594,0.2245395029561788
0.596,0.2133228068485904
0.598,0.2020263233306432
0.6,0.1906576380090056
0.602,0.1792243447525548
0.604,0.1677340403367212
0.606,0.1561943210179924
0.608,0.1446127751049168
0.61,0.1329969798044981
0.612,0.1213544965821605
0.614,0.1096928686051441
0.616,0.09801960972111431
0.618,0.08634220436810311
0.62,0.07466810411271291
0.622,0.06300472271622226
0.624,0.05135942543353367
0.626,0.0397395300736076
0.628,0.02815230666427889
0.63,0.01660496545828338
0.632,0.005104652177955137
0.634,-0.006341552732556495
0.636,-0.01772662875940277
0.638,-0.0290436403547213
0.64,-0.04028572840632257
0.642,-0.05144611501732017
0.644,-0.06251809816263053
0.646,-0.07349507944008658
0.648,-0.08437055068477328
0.65,-0.0951380973420187
0.652,-0.1057913999638475
0.654,-0.1163242556686209
0.656,-0.1267305665099064
0.658,-0.1370043372676544
0.66,-0.1471396894021539
0.662,-0.1571308697270012
0.664,-0.1669722440934431
0.666,-0.176658286934491
0.668,-0.1861836138707728
0.67,-0.1955429697561051
0.672,-0.2047312304069843
0.674,-0.2137433891698754
0.676,-0.222574598595274
0.678,-0.2312201453695343
0.68,-0.2396754542738571
0.682,-0.2479360836106687
0.684,-0.2559977565862506
0.686,-0.2638563400444384
0.688,-0.2715078415459599
0.69,-0.2789484200933198
0.692,-0.2861744007661398
0.694,-0.2931822609105348
0.696,-0.2999686179055538
0.698,-0.3065302608072372
0.7,-0.3128641409227749
0.702,-0.3189673688231309
0.704,-0.324837194411782
0.706,-0.3304710570220353
0.708,-0.3358665524228905
0.71,-0.3410214374065588
0.712,-0.3459336187372205
0.714,-0.3506011909644156
0.716,-0.3550224084111426
0.718,-0.3591956826853461
0.72,-0.3631195873544447
0.722,-0.3667928778270172
0.724,-0.3702144716257483
0.726,-0.3733834368861311
0.728,-0.3762990171978401
0.73,-0.3789606275818356
0.732,-0.3813678466079045
0.734,-0.3835203939303241
0.736,-0.3854181797043547
0.738,-0.3870612705939483
0.74,-0.388449893490279
0.742,-0.3895844198612122
0.744,-0.3904654045892232
0.746,-0.3910935554617864
0.748,-0.3914697314878854
0.75,-0.3915949412229353
0.752,-0.3914703648287656
0.754,-0.391097331578654
0.756,-0.3904773105388126
0.758,-0.3896119259475468
0.76,-0.3885029583959311
0.762,-0.3871523329186226
0.764,-0.385562100924364
0.766,-0.3837344750864822
0.768,-0.3816718059960515
0.77,-0.3793765809527631
0.772,-0.3768514075464774
0.774,-0.3740990473313717
0.776,-0.3711223875972811
0.778,-0.3679244402085328
0.78,-0.3645083353960513
0.782,-0.3608773415037331
0.784,-0.3570348437050569
0.786,-0.3529843372854893
0.788,-0.3487294338592638
0.79,-0.3442738651814946
0.792,-0.3396214702318764
0.794,-0.3347761826782022
0.796,-0.3297420499957676
0.798,-0.3245232202127156
0.8,-0.3191239374374662
0.802,-0.3135485280059049
0.804,-0.3078014232833981
0.806,-0.3018871381401914
0.808,-0.2958102696261242
0.81,-0.289575489367598
0.812,-0.2831875562736801
0.814,-0.2766513004127422
0.816,-0.2699716185120614
0.818,-0.2631534735116707
0.82,-0.2562018971979387
0.822,-0.2491219797557962
0.824,-0.2419188625935826
0.826,-0.2345977437746015
0.828,-0.2271638717359905
0.83,-0.2196225400347717
0.832,-0.2119790790143566
0.834,-0.2042388636375141
0.836,-0.1964073019560605
0.838,-0.1884898328403785
0.84,-0.1804919204738134
0.842,-0.1724190562281524
0.844,-0.1642767508126401
0.846,-0.156070531150604
0.848,-0.1478059369137944
0.85,-0.1394885181919792
0.852,-0.1311238305869656
0.854,-0.1227174323268045
0.856,-0.1142748802113157
0.858,-0.1058017260505089
0.86,-0.09730351325406238
0.862,-0.08878577571936186
0.864,-0.0802540295251858
0.866,-0.07171377249050809
0.868,-0.06317048063506261
0.87,-0.05462960764790611
0.872,-0.04609657398723636
0.874,-0.03757676898048674
0.876,-0.02907554814769082
0.878,-0.0205982304077019
0.88,-0.01215008812596706
0.882,-0.003736349723231387
0.884,0.004637800414826793
0.886,0.01296723050975101
0.888,0.02124686622876582
0.89,0.02947168976523135
0.892,0.03763673549210907
0.894,0.04573710866313681
0.896,0.05376797975493437
0.898,0.06172458709930031
0.9,0.06960223123771569
0.902,0.07739629821692169
0.904,0.08510224758563698
0.906,0.0927156153385375
0.908,0.1002320132137407
0.91,0.1076471470688787
0.912,0.1149568063001116
0.914,0.1221568626107464
0.916,0.1292432785851799
0.918,0.1362121164667039
0.92,0.1430595315716571
0.922,0.1497817649928454
0.924,0.1563751658543856
0.926,0.16283618488461
0.928,0.1691613741918512
0.93,0.1753473757019385
0.932,0.1813909541596844
0.934,0.1872889769535146
0.936,0.1930384176332742
0.938,0.1986363503351496
0.94,0.2040799752879661
0.942,0.2093666013944268
0.944,0.2144936448032669
0.946,0.2194586343039872
0.948,0.2242592247855321
0.95,0.2288931851607631
0.952,0.2333583903037161
0.954,0.237652841323125
0.956,0.2417746618589908
0.958,0.2457220942031716
0.96,0.2494934833442287
0.962,0.2530873151534402
0.964,0.2565021911043839
0.966,0.2597368322095952
0.968,0.2627900688256027
0.97,0.2656608701515695
0.972,0.2683483224529245
0.974,0.2708516280413528
0.976,0.2731701060825115
0.978,0.2753032095092917
0.98,0.2772505090421947
0.982,0.2790116859035502
0.984,0.280586546632804
0.986,0.2819750233423581
0.988,0.2831771659792304
0.99,0.2841931274745804
0.992,0.2850231954950417
0.994,0.2856677719780299
0.996,0.2861273739032071
0.998,0.2864026207672089
1,0.2864942637404477
1.002,0.2864031628630759
1.004,0.2861302865030647
1.006,0.2856767079284971
1.008,0.2850436229110663
1.01,0.2842323324405666
1.012,0.2832442370040324
1.014,0.2820808447270108
1.016,0.2807437747355512
1.018,0.2792347470978994
1.02,0.2775555712337328
1.022,0.2757081671342473
1.024,0.273694552182508
1.026,0.2715168387330814
1.028,0.2691772217269698
1.03,0.2666780028575582
1.032,0.2640215702862853
1.034,0.261210398233405
1.036,0.2582470410374421
1.038,0.2551341479033093
1.04,0.2518744473414644
1.042,0.2484707431102881
1.044,0.2449259164486629
1.046,0.2412429302238359
1.048,0.2374248189729647
1.05,0.2334746811119332
1.052,0.2293956894475931
1.054,0.2251910842147334
1.056,0.2208641689272675
1.058,0.2164183005902735
1.06,0.2118569048330952
1.062,0.2071834612681872
1.064,0.2024015026538981
1.066,0.1975146089075115
1.068,0.1925264155588769
1.07,0.1874406027441662
1.072,0.1822608924144463
1.074,0.1769910467843463
1.076,0.1716348703503761
1.078,0.1661962025884158
1.08,0.160678913651229
1.082,0.1550869061428387
1.084,0.1494241117831662
1.086,0.1436944874011664
1.088,0.1379020098888985
1.09,0.132050679425647
1.092,0.1261445128662408
1.094,0.1201875418146188
1.096,0.1141838091176466
1.098,0.1081373685111192
1.1,0.1020522802391009
1.102,0.0959326088934294
1.104,0.08978242077940184
1.106,0.08360578119486624
1.108,0.07740675187205263
1.11,0.07118938931287971
1.112,0.0649577410320734
1.114,0.05871584278009415
1.116,0.05246771666235188
1.118,0.04621737112680237
1.12,0.03996879333531286
1.122,0.03372594962105509
1.124,0.02749278304195423
1.126,0.02127321408602719
1.128,0.01507113050912435
1.13,0.008890390508815727
1.132,0.002734820575361246
1.134,-0.003391785713254742
1.136,-0.009485676721845165
1.138,-0.01554313940907919
1.14,-0.02156049940701772
1.142,-0.02753412682220333
1.144,-0.03346044105400027
1.146,-0.03933590890667648
1.148,-0.04515704125381028
1.15,-0.0509204065951275
1.152,-0.05662262773628897
1.154,-0.06226038292981929
1.156,-0.06783040044113053
1.158,-0.07332947775607163
1.16,-0.07875447121490055
1.162,-0.08410229855624989
1.164,-0.0893699369671145
1.166,-0.09455443852497215
1.168,-0.09965292094000681
1.17,-0.1046625670088042
1.172,-0.1095806295080894
1.174,-0.1144044395059211
1.176,-0.1191314000716434
1.178,-0.1237589812987307
1.18,-0.128284735165154
1.182,-0.1327062927227574
1.184,-0.1370213627836214
1.186,-0.1412277222380245
1.188,-0.1453232418932236
1.19,-0.1493058704742332
1.192,-0.1531736376488148
1.194,-0.156924648320948
1.196,-0.160557103053379
1.198,-0.1640692840472076
1.2,-0.1674595546330772
1.202,-0.1707263613880919
1.204,-0.1738682459382433
1.206,-0.176883834746248
1.208,-0.1797718338984917
1.21,-0.1825310417534294
1.212,-0.1851603485635879
1.214,-0.1876587321461783
1.216,-0.1900252467193524
1.218,-0.1922590489275778
1.22,-0.1943593814720824
1.222,-0.196325574969182
1.224,-0.1981570393368265
1.226,-0.199853286513709
1.228,-0.2014139137320996
1.23,-0.2028386033258639
1.232,-0.2041271215024419
1.234,-0.205279332261776
1.236,-0.2062951847114813
1.238,-0.2071747085380215
1.24,-0.2079180224663757
1.242,-0.2085253366182904
1.244,-0.2089969455397492
1.246,-0.2093332184787001
1.248,-0.2095346194599352
1.25,-0.2096016953801918
1.252,-0.20953507524163
1.254,-0.2093354603468803
1.256,-0.2090036459186605
1.258,-0.2085405042310576
1.26,-0.2079469846522358
1.262,-0.2072241097087532
1.264,-0.2063729887728304
1.266,-0.2053948049861078
1.268,-0.2042908118068994
1.27,-0.203062336885888
1.272,-0.2017107860771602
1.274,-0.2002376352809007
1.276,-0.198644423078508
1.278,-0.1969327633216945
1.28,-0.1951043380441528
1.282,-0.1931608947189291
1.284,-0.1911042370838112
1.286,-0.1889362422260102
1.288,-0.186658846170845
1.29,-0.1842740438232868
1.292,-0.1817838838253884
1.294,-0.1791904792886675
1.296,-0.1764959965934637
1.298,-0.1737026529529368
1.3,-0.1708127166108018
1.302,-0.1678285105549492
1.304,-0.1647524050577742
1.306,-0.1615868128736759
1.308,-0.1583341946886205
1.31,-0.1549970556595447
1.312,-0.1515779419099507
1.314,-0.148079433765276
1.316,-0.144504155491077
1.318,-0.1408547655137371
1.32,-0.1371339558259964
1.322,-0.1333444475192334
1.324,-0.1294889961136541
1.326,-0.1255703842280976
1.328,-0.1215914198066691
1.33,-0.1175549343540149
1.332,-0.1134637841895791
1.334,-0.1093208455271618
1.336,-0.1051290118977377
1.338,-0.100891194161073
1.34,-0.09661031863090139
1.342,-0.09228932417285018
1.344,-0.08793115943352545
1.346,-0.08353878314871263
1.348,-0.07911516080863172
1.35,-0.07466326294261393
1.352,-0.07018606312481858
1.354,-0.06568653629399693
1.356,-0.06116765663550688
1.358,-0.0566323960091829
1.36,-0.05208372217582934
1.362,-0.0475245958500345
1.364,-0.04295796970158124
1.366,-0.0383867873553069
1.368,-0.03381398034923106
1.37,-0.02924246569391661
1.372,-0.02467514510223784
1.374,-0.02011490542499429
1.376,-0.01556461229234792
1.378,-0.01102711064789052
1.38,-0.006505223216794202
1.382,-0.002001751893559081
1.384,0.002480531351348716
1.386,0.006938880926583345
1.388,0.01137057938663485
1.39,0.01577293754753986
1.392,0.02014330248161343
1.394,0.02447905396343552
1.396,0.02877760461686833
1.398,0.03303640361000573
1.4,0.03725294128651767
1.402,0.04142474681284996
1.404,0.04554938573192892
1.406,0.04962446952125247
1.408,0.05364765401063253
1.41,0.05761663954988405
1.412,0.06152916607042253
1.414,0.06538302867955023
1.416,0.06917606895452394
1.418,0.07290617711075606
1.42,0.07657128946210716
1.422,0.08016940117734729
1.424,0.08369855841632132
1.426,0.08715685823016357
1.428,0.09054245102976155
1.43,0.09385354809329587
1.432,0.09708841588299293
1.434,0.1002453727303635
1.436,0.1033227985181536
1.438,0.1063191341093405
1.44,0.1092328794521674
1.442,0.1120625859867647
1.444,0.1148068759903917
1.446,0.1174644307276197
1.448,0.1200339926453103
1.45,0.1225143600990577
1.452,0.1249044034850586
1.454,0.1272030541242951
1.456,0.1294093042839151
1.458,0.1315222073874564
1.46,0.1335408880106148
1.462,0.1354645334650912
1.464,0.1372923905010137
1.466,0.1390237729363057
1.468,0.14065806304802
1.47,0.14219470730176
1.472,0.1436332088863093
1.474,0.144973144698243
1.476,0.1462141555200119
1.478,0.147355946354173
1.48,0.1483982794196847
1.482,0.1493409914425747
1.484,0.1501839809480949
1.486,0.1509272084951818
1.488,0.1515706945337831
1.49,0.1521145305640927
1.492,0.1525588692387244
1.494,0.1529039216090418
1.496,0.153149961653898
1.498,0.1532973294464441
1.5,0.1533464252018813
1.502,0.1532977029761353
1.504,0.1531516831222337
1.506,0.1529089456815403
1.508,0.1525701289306254
1.51,0.1521359218490221
1.512,0.1516070799582774
1.514,0.1509844129685075
1.516,0.1502687850794739
1.518,0.1494611112000403
1.52,0.1485623673559823
1.522,0.1475735809386631
1.524,0.1464958286592463
1.526,0.1453302380172603
1.528,0.1440779911589547
1.53,0.1427403184645508
1.532,0.1413184939128506
1.534,0.139813842317253
1.536,0.1382277357754868
1.538,0.1365615910675464
1.54,0.1348168629746856
1.542,0.1329950561672812
1.544,0.1310977150861219
1.546,0.1291264240168319
1.548,0.1270828029106577
1.55,0.1249685149974011
1.552,0.1227852588490472
1.554,0.1205347669177161
1.556,0.1182188048205427
1.558,0.1158391743272781
1.56,0.1133977079160887
1.562,0.1108962658330157
1.564,0.1083367386630425
1.566,0.1057210457276123
1.568,0.1030511322291632
1.57,0.1003289650487177
1.572,0.09755653804428623
1.574,0.09473586637786044
1.576,0.09186898567971956
1.578,0.08895794894232495
1.58,0.08600482963566473
1.582,0.08301171696799843
1.584,0.07998071471704013
1.586,0.07691393966469427
1.588,0.07381352215552756
1.59,0.07068160292158343
1.592,0.06752033152818937
1.594,0.06433186566883836
1.596,0.06111836996180383
1.598,0.05788201399112333
1.6,0.05462497084406604
1.602,0.05134941611581788
1.604,0.04805752626099351
1.606,0.04475147724815819
1.608,0.04143344360083484
1.61,0.03810559603282171
1.612,0.03477010074667745
1.614,0.03142911823535313
1.616,0.02808480224733693
1.618,0.02473929679638518
1.62,0.02139473614264423
1.622,0.01805324414719022
1.624,0.0147169320237712
1.626,0.01138789607039569
1.628,0.008068217648226418
1.63,0.004759963729668222
1.632,0.001465181920514007
1.634,-0.00181409924865004
1.636,-0.005075871154596556
1.638,-0.008318143389004306
1.64,-0.01153895164614738
1.642,-0.01473635422925347
1.644,-0.01790843351822375
1.646,-0.02105329540130332
1.648,-0.02416907619499274
1.65,-0.02725393921393007
1.652,-0.03030607499289497
1.654,-0.0333237034594144
1.656,-0.03630507822959915
1.658,-0.03924848413185014
1.66,-0.04215223548199434
1.662,-0.04501468264037156
1.664,-0.0478342116240396
1.666,-0.0506092436875779
1.668,-0.05333823101078387
1.67,-0.05601966918725926
1.672,-0.05865209007178379
1.674,-0.06123406359997616
1.676,-0.0637641950884692
1.678,-0.06624113561181744
1.68,-0.06866357547727936
1.682,-0.07103024439247345
1.684,-0.07333991240393326
1.686,-0.07559139644165905
1.688,-0.07778355538111205
1.69,-0.0799152878926757
1.692,-0.08198553856972905
1.694,-0.08399329864232412
1.696,-0.08593760376683413
1.698,-0.08781752881648949
1.7,-0.08963220090389883
1.702,-0.09138079202699066
1.704,-0.09306251997254997
1.706,-0.09467664382241466
1.708,-0.09622247653950655
1.71,-0.09769937627118569
1.712,-0.09910674664711136
1.714,-0.1004440359718948
1.716,-0.1017107454637998
1.718,-0.1029064224626851
1.72,-0.1040306583973865
1.722,-0.1050830931812161
1.724,-0.1060634173991792
1.726,-0.1069713684245368
1.728,-0.1078067254809765
1.73,-0.1085693205507016
1.732,-0.1092590327334552
1.734,-0.1098757877700731
1.736,-0.1104195524717046
1.738,-0.1108903477326086
1.74,-0.1112882389744265
1.742,-0.1116133365650525
1.744,-0.1118657934161041
1.746,-0.1120458137378146
1.748,-0.1121536454313822
1.75,-0.1121895784583093
1.752,-0.1121539470127195
1.754,-0.1120471327712926
1.756,-0.111869560002096
1.758,-0.1116216915229641
1.76,-0.1113040362579635
1.762,-0.1109171458164841
1.764,-0.1104616128440071
1.766,-0.1099380653312872
1.768,-0.109347178080767
1.77,-0.1086896637487507
1.772,-0.1079662732236492
1.774,-0.1071777923108506
1.776,-0.1063250494896381
1.778,-0.1054089087388089
1.78,-0.1044302683477938
1.782,-0.1033900611116546
1.784,-0.1022892576714329
1.786,-0.1011288616000902
1.788,-0.09990990651213363
1.79,-0.09863346004946255
1.792,-0.09730062230358108
1.794,-0.09591252353204986
1.796,-0.09447031952710998
1.798,-0.0929751994387847
1.8,-0.09142837906425456
1.802,-0.08983110079291014
1.804,-0.08818463039388702
