"time","mass.s"
1.179,-0.1260347364689209
1.182,-0.1327062927227574
1.185,-0.1391382660562486
1.188,-0.1453232418932236
1.191,-0.1512542323746765
1.194,-0.156924648320948
1.197,-0.1623283317584317
1.2,-0.1674595546330772
1.203,-0.1723130068579632
1.206,-0.176883834746248
1.209,-0.181167608064435
1.212,-0.1851603485635879
1.215,-0.1888585277257869
1.218,-0.1922590489275778
1.221,-0.1953592845154363
1.224,-0.1981570393368265
1.227,-0.2006505742840009
1.23,-0.2028386033258639
1.233,-0.2047202705671523
1.236,-0.2062951847114813
1.239,-0.2075633804970901
1.242,-0.2085253366182904
1.245,-0.2091819721275157
1.248,-0.2095346194599352
1.251,-0.2095850551019768
1.254,-0.2093354603468803
1.257,-0.2087884333122527
1.26,-0.2079469846522358
1.263,-0.2068145078405731
1.266,-0.2053948049861078
1.269,-0.203692048263139
1.272,-0.2017107860771602
1.275,-0.1994559379137731
1.278,-0.1969327633216945
1.281,-0.1941468819857909
1.284,-0.1911042370838112
1.287,-0.1878110959523596
1.29,-0.1842740438232868
1.293,-0.1804999530175538
1.296,-0.1764959965934637
1.299,-0.1722696147409546
1.302,-0.1678285105549492
1.305,-0.1631806423744937
1.308,-0.1583341946886205
1.311,-0.1532975849134876
1.314,-0.148079433765276
1.317,-0.142688556950044
1.32,-0.1371339558259964
1.323,-0.1314247914372246
1.326,-0.1255703842280976
1.329,-0.1195801891438191
1.332,-0.1134637841895791
1.335,-0.1072308591796274
1.338,-0.100891194161073
1.341,-0.09445465213611484
1.344,-0.08793115943352545
1.347,-0.08133069217325695
1.35,-0.07466326294261393
1.353,-0.06793890466027626
1.356,-0.06116765663550688
1.359,-0.0543595505424171
1.362,-0.0475245958500345
1.365,-0.04067276436927435
1.368,-0.03381398034923106
1.371,-0.02695810044655857
1.374,-0.02011490542499429
1.377,-0.01329408557890415
1.38,-0.006505223216794202
1.383,0.0002422105082792316
1.386,0.006938880926583345
1.389,0.01357559250451175
1.392,0.02014330248161343
1.395,0.0266331402528894
1.398,0.03303640361000573
1.401,0.03934458838789286
1.404,0.04554938573192892
1.407,0.051642693973889
1.41,0.05761663954988405
1.413,0.06346356642894328
1.416,0.06917606895452394
1.419,0.07474698415161947
1.422,0.08016940117734729
1.425,0.08543668332020103
1.428,0.09054245102976155
1.431,0.09548061673006507
1.434,0.1002453727303635
1.437,0.1048311977665567
1.44,0.1092328794521674
1.443,0.1134454919338884
1.446,0.1174644307276197
1.449,0.1212853975826236
1.452,0.1249044034850586
1.455,0.1283177908514394
1.458,0.1315222073874564
1.461,0.1345146383647547
1.464,0.1372923905010137
1.467,0.1398530906758509
1.47,0.14219470730176
1.473,0.1443155214755117
1.476,0.1462141555200119
1.479,0.1478895566350784
1.482,0.1493409914425747
1.485,0.1505680658331225
1.488,0.1515706945337831
1.491,0.1523491250408791
1.494,0.1529039216090418
1.497,0.1532359560176498
1.5,0.1533464252018813
1.503,0.153236820353503
1.506,0.1529089456815403
1.509,0.1523649031229123
1.512,0.1516070799582774
1.515,0.1506381635805521
1.518,0.1494611112000403
1.521,0.148079163175548
1.524,0.1464958286592463
1.527,0.1447148708769599
1.53,0.1427403184645508
1.533,0.1405764367681537
1.536,0.1382277357754868
1.539,0.1356989567591227
1.542,0.1329950561672812
1.545,0.1301212130651803
1.548,0.1270828029106577
1.551,0.1238854003727653
1.554,0.1205347669177161
1.557,0.1170368343277929
1.56,0.1133977079160887
1.563,0.1096236435229817
1.566,0.1057210457276123
1.569,0.1016964562333933
1.572,0.09755653804428623
1.575,0.09330807427130017
1.578,0.08895794894232495
1.581,0.0845131412853347
1.584,0.07998071471704013
1.587,0.07536780266014445
1.59,0.07068160292158343
1.593,0.06592936274365226
1.596,0.06111836996180383
1.599,0.05625594238019566
1.602,0.05134941611581788
1.605,0.04640613569435847
1.608,0.04143344360083484
1.611,0.03643866918837577
1.614,0.03142911823535313
1.617,0.02641206456006756
1.62,0.02139473614264423
1.623,0.01638430926488507
1.626,0.01138789607039569
1.629,0.006412534135468523
1.632,0.001465181920514007
1.635,-0.00344729862175348
1.638,-0.008318143389004306
1.641,-0.0131406990397554
1.644,-0.01790843351822375
1.647,-0.02261493640218943
1.65,-0.02725393921393007
1.653,-0.03181931246636158
1.656,-0.03630507822959915
1.659,-0.04070542078823569
1.662,-0.04501468264037156
1.665,-0.04922738702218566
1.668,-0.05333823101078387
1.671,-0.05734209703071483
1.674,-0.06123406359997616
1.677,-0.06500939705032731
1.68,-0.06866357547727936
1.683,-0.07219227836490855
1.686,-0.07559139644165905
1.689,-0.07885704239035876
1.692,-0.08198553856972905
1.695,-0.08497344155051896
1.698,-0.08781752881648949
1.701,-0.09051480652329302
1.704,-0.09306251997254997
1.707,-0.0954581378060317
1.71,-0.09769937627118569
1.713,-0.09978418361682781
1.716,-0.1017107454637998
1.719,-0.1034774947795538
1.722,-0.1050830931812161
1.725,-0.1065264540903666
